Mahalanobis,10-LOF,Time
1.438933129055116,1.07791561666077,26.575680905996705
2.633275983860328,0.9044240795064529,12.344129081000574
1.4100593520237739,1.0330969230077756,21.642287918002694
4.402458594552246,1.022405503268943,116.07442880299641
1.145869472738689,0.9963804481930948,7.107450745999813
0.6264115299694627,0.9814683324243771,43.463140372012276
2.1610842363960576,0.9426787750774919,22.602629116008757
3.8693153091716765,1.0171796677654825,7.474012528997264
1.3310047284021358,1.013907551831036,16.07192240600125
0.7153811628545997,0.9258161670753212,9.504473226988921
1.3367645768606446,0.9482374654027315,5.480332876002649
0.2765355672814017,0.9937119485018199,12.340104748000158
0.27292684612416696,1.0122897113981355,5.974917861996801
1.790473619442341,0.9530641061013494,16.086282395001035
2.9513020745898295,1.1536876525497197,6.368787758008693
1.5774239287576024,0.9573459326676929,12.150179236006807
0.42461384094467386,1.148126404966279,10.22809177300951
1.9890459743822055,1.137088989041099,6.405970223000622
0.769942287136092,0.9609204731695208,7.146919689999777
1.5964252222060344,1.019110042721202,64.82632352900691
2.83652110648174,1.0505359482389725,5.955187607993139
2.0198028693723047,1.0030591526021682,65.5953561910137
3.505298079464582,0.9062019066872022,35.46995817600691
2.2296386442400187,1.061723844808004,27.795788285002345
1.504222974133028,1.238971614228922,7.071864341996843
3.6894917572413046,1.0704594912052268,20.98228378299973
2.790974734701248,1.0669081197103383,12.08898856700398
0.935466585985783,1.0001612523098866,20.899384263000684
0.8263852148517891,0.9765094896832668,5.423317927998141
0.6954004825251985,1.1551373817608834,26.021458215996972
1.4113167507329871,0.9663488984192717,37.27660068499972
0.7850526676474828,0.9663488984192717,10.962700375996064
1.787257094843695,1.1726836029858227,7.287740023006336
2.8939455100533245,1.0988851541364044,6.571332234991132
0.6501325587979158,1.0415363906840294,18.059763868994196
0.7097982837447347,1.0099922577625757,12.087502558992128
1.7797350714965658,1.0317519572192928,6.31706099800067
2.2980529555061633,1.001005672567653,8.564602879996528
1.6582623993955588,1.364734725401468,27.967410905999714
1.4521819796724742,0.9944912050638772,15.622917430009693
0.23323113000412576,1.1062070354542588,7.9747261320007965
1.5302262584152053,1.008091444910519,18.15350781699817
1.0416952293838753,1.00366117384185,6.781673290010076
0.9161624321605129,1.015798732803558,13.465249303000746
2.7521902824156927,1.0633638589988217,10.065554087996134
1.2575448040079584,1.0399964532444406,22.29821937000088
1.3633678341658184,1.0095239513597827,12.348010278001311
1.12961850200739,1.1667148872332924,8.639741696009878
1.3790365480325446,1.1553165689382112,34.71248750700033
1.1925311737842226,0.9914005672413779,16.75315662698995
