Mahalanobis,10-LOF,Time
0.804665385872086,1.0984549496715101,143.23675140700652
2.4258683752861043,0.9316986159653915,61.492691527993884
0.9374252776224423,1.020697522624061,211.71644773900334
1.7510153278866074,1.0001458313668794,75.6217799540027
3.6776692497830643,0.9343770886572171,134.00841391699214
1.9588394282245243,0.951955517501449,24.495948936993955
1.1813369236173974,0.9906182490561626,128.61892834499304
3.7464177529647307,0.9569725145625423,72.41732045600656
2.160730066284743,0.9749443928254751,300.6828304380033
3.9880740603761256,0.991620281695994,146.02130322900484
0.9632992802399626,1.0396811633915273,109.71552351900027
0.7077169358246694,0.9747788543182055,148.65177809899615
0.07047060028461996,1.071319343775007,91.62411138499738
3.257989432389527,1.2235299709799552,300.6855537800002
1.334603918606969,0.9250168820952555,55.51056663499912
1.2288864610498094,0.9543378895197069,135.43163629301125
3.8994580767779565,0.9819947771832245,33.487555392988725
1.1348197569632716,0.9428466781347172,117.61642176299938
0.48448804118209726,0.9472110900351431,253.13145244299085
3.9472639180749627,1.0328903487067536,36.97331416299858
0.9555617779759016,1.0129048094820077,89.49456236600236
1.0797079085410737,1.160039940245464,45.70483255900035
0.8656262831341521,1.035381872177843,121.70518287300365
2.4250230062087765,0.9306790159301237,68.41842531500151
1.9474671116581324,1.0982196881341928,49.81464340099774
2.3745002923807057,0.9506692166922592,196.29598462799913
3.3678134250426797,0.9665950469859468,91.3590559209988
1.5431861017378699,1.0633712726820128,264.6269481920026
4.796159124621289,1.1727422261314582,61.12661857699277
3.559891888353037,1.1207534280741493,95.02891151199583
1.0037347666944105,0.9882290035248016,50.75066345199593
2.7488386800012696,1.4413646021253776,102.5470081060048
1.6200985070236527,0.9660302315423651,64.48154659899592
1.547645885110521,1.0469709549401645,188.61896151601104
1.0390815457572262,0.9842686225902156,141.93970995199925
1.1708868006546576,1.0082591095145994,120.8049664519931
1.0867142934017702,0.9266130378495661,191.06623256400053
3.01013062514737,0.9717605502152116,40.347004950002884
1.5283884543024322,1.018552480236563,167.01915977599856
0.9908936002311164,1.0353818721778427,300.60919893800747
3.83278515147043,1.1947004893312814,106.30527118999453
2.8866606500318723,0.9984460057533315,39.89140061099897
1.2561576077652004,0.9388647912164346,300.7287261439924
1.222021103161781,1.0567882135369187,80.44798255700152
0.3020135738304529,1.0271942800266074,26.866914969999925
1.5857115777347475,0.9668561477885877,93.3215374249994
4.243504387499065,1.0845925540243515,87.90495023199765
1.5223129187703084,0.9492962762203827,164.15844046599523
1.6205490285904718,1.0329018785499544,92.73912958501023
2.8138479844613378,0.9831694944085377,48.32489642800647
